"새주소","지번주소","좌표정보","좌표정보","테마코드","콘텐츠 코드","언어셋(KOR : 국문, ENG : 영문, JP : 일문, CHA : 중문-간체, CHB : 중문-번체)","콘텐츠 명","시도명(텍스트)","구명","동명","산지여부","주 번지","부 번지","기타주소","전화번호","상세정보 값 1","상세정보 값 2","상세정보 값 3","상세정보 값 4","상세정보 값 5","상세정보 값 6","상세정보 값 7","상세정보 값 8","상세정보 값 9","상세정보 값 10","상세정보 값 11","상세정보 값 12","상세정보 값 13","상세정보 값 14","상세정보 값 15","상세정보 값 16","상세정보 값 17","상세정보 값 18","상세정보 값 19","상세정보 값 20","상세정보 이름 1","상세정보 이름 2","상세정보 이름 3","상세정보 이름 4","상세정보 이름 5","상세정보 이름 6","상세정보 이름 7","상세정보 이름 8","상세정보 이름 9","상세정보 이름 10","상세정보 이름 11","상세정보 이름 12","상세정보 이름 13","상세정보 이름 14","상세정보 이름 15","상세정보 이름 16","상세정보 이름 17","상세정보 이름 18","상세정보 이름 19","상세정보 이름 20","좌표데이터","좌표 타입 (1:Point 3:Polyline 4:MultiPolyline 5:Polygon 6:MultiPolygon 8:multiPoint)","선 두께 1~10","테마 선 색상","키워드","등록일","수정일"
"김상옥로 30","종로구 연지동 136-10","127.000710000","37.573307000","100235","PU000362","KOR","345 서울보증보험본사 앞","","종로구","연지동","","136","10","","","345","15","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"통일로 196-33","종로구 교북동 10-6","126.961000000","37.572025000","100235","PU000363","KOR","348 독립문역 사거리","","종로구","교북동","","10","6","","","348","14","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"사직로9길 5","종로구 사직동 1-14","126.968590000","37.576332000","100235","PU000364","KOR","349 사직동주민센터","","종로구","사직동","","1","14","","","349","7","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"사직로8길 39","종로구 적선동 124-2","126.973206000","37.574268000","100235","PU000365","KOR","350 KEB 하나은행(내자동 지점) 앞","","종로구","적선동","","124","2","","","350","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"자하문로28길 3","종로구 청운동 108-22","126.970619000","37.585079000","100235","PU000366","KOR","351 청운초교 앞 삼거리","","종로구","청운동","","108","22","","","351","8","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"창덕궁길 191","종로구 가회동 10-6","126.985329000","37.583179000","100235","PU000367","KOR","352 중앙고입구 삼거리","","종로구","가회동","","10","6","","","352","15","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"북촌로5길 2","종로구 재동 19","126.984947000","37.579388000","100235","PU000368","KOR","353 재동초교 앞 삼거리","","종로구","재동","","19","","","","353","8","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"창덕궁1길 3","종로구 원서동 159","126.988960000","37.579155000","100235","PU000369","KOR","354 포르투갈 대사관 앞","","종로구","원서동","","159","","","","354","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"대학로 60","종로구 연건동 178-3","127.002457000","37.576508000","100235","PU000370","KOR","355 서울사대부속초교 앞","","종로구","연건동","","178","3","","","355","15","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"대학로 65","종로구 연건동 128-9","127.001549000","37.577152000","100235","PU000371","KOR","356 KT혜화지사 앞","","종로구","연건동","","128","9","","","356","15","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"창경궁로 234","종로구 명륜4가 188-4","126.998535000","37.582500000","100235","PU000372","KOR","358 성대입구 사거리","","종로구","명륜4가","","188","4","","","358","8","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"율곡로 169","종로구 원남동 106-1","126.997681000","37.576061000","100235","PU000373","KOR","359 원남동사거리","","종로구","원남동","","106","1","","","359","8","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"종로 347","종로구 숭인동 83-5","127.015907000","37.573242000","100235","PU000374","KOR","361 동묘앞역 1번출구 뒤","","종로구","숭인동","","83","5","","","361","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
"청계천로 407","종로구 숭인동 1436","127.022705000","37.572224000","100235","PU000375","KOR","362 청계8가 사거리","","종로구","숭인동","","1436","","","","362","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:27.0","2016-12-06 15:20:27.0"
